# Wed Mar 14 17:05:55 2012
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

39400 17 2.02319 34 0.373503 0.782989 
39500 16 1.86411 30 0.357303 0.734821 
39600 17 1.76442 41 0.352246 0.716696 
39700 19 1.69913 44 0.324871 0.664086 
39800 19 1.50323 46 0.279675 0.568899 
39900 18 1.29173 34 0.235599 0.47481 
40000 18 1.07934 31 0.186999 0.376034 
40100 18 0.886248 32 0.147115 0.295512 
40200 17 0.769436 28 0.122489 0.247645 
40300 16 0.653784 26 0.106391 0.212435 
40400 15 0.595313 25 0.0927652 0.188602 
40500 14 0.52177 20 0.0727087 0.152104 
40600 12 0.406532 18 0.0531108 0.112517 
40700 11 0.33441 15 0.0443391 0.0922539 
40800 11 0.279711 14 0.0347101 0.0729694 
40900 9 0.237372 13 0.0318341 0.0649523 
41000 9 0.163042 10 0.0219948 0.0441799 
41100 8 0.122858 9 0.0158287 0.031018 
41200 8 0.123343 9 0.0151001 0.0302227 
41300 9 0.147777 9 0.0199244 0.0393347 
41400 7 0.13321 8 0.016078 0.0325716 
41500 5 0.15064 5 0.0217106 0.0419599 
41600 8 0.151606 9 0.0190135 0.0387797 
41700 10 0.115933 10 0.0142783 0.0288612 
41800 10 0.116712 11 0.012426 0.0261523 
41900 6 0.0950631 7 0.0110585 0.0222337 
42000 5 0.0955152 7 0.0111704 0.0224192 
42100 6 0.0914547 8 0.00987572 0.0204028 
42200 5 0.0668643 6 0.00612278 0.0132399 
42300 3 0.0533101 3 0.00519481 0.0109091 
42400 3 0.0597918 3 0.00569506 0.0121667 
42500 3 0.0896901 3 0.00957309 0.0201811 
42600 4 0.108292 4 0.0113813 0.0243145 
42700 5 0.119007 5 0.0110207 0.0249278 
42800 4 0.117005 4 0.00891453 0.0222863 
42900 6 0.114524 6 0.00691812 0.0194073 
43000 6 0.0950677 6 0.00694361 0.0171098 
43100 6 0.0657344 6 0.00535298 0.012083 
43200 5 0.0712302 5 0.00624378 0.013929 
43300 4 0.0604483 4 0.00465467 0.0110092 
43400 5 0.0681402 5 0.00486957 0.0119418 
43500 4 0.0487919 4 0.00286458 0.00755208 
43600 4 0.0572175 4 0.00388702 0.00958798 
43700 4 0.0505972 4 0.00339426 0.00835509 
43800 3 0.0504161 3 0.00236904 0.00737036 
43900 3 0.0464114 3 0.000788229 0.0055176 
44000 3 0.0371861 3 0.000524934 0.00419948 
44100 3 0.0251588 3 0.000261917 0.00261917 
44200 2 0.00917391 2 0 0.000779626 
44300 2 0.0142513 2 0 0.00129099 
44400 2 0.00911986 2 0 0.000774393 
44500 2 0.00639805 2 0 0.000517732 
44600 1 0 1 0 0 
44700 1 0 1 0 0 
44800 1 0 1 0 0 
44900 1 0 1 0 0 
45000 1 0 1 0 0 
45100 1 0 1 0 0 
45200 1 0 1 0 0 
45300 1 0 1 0 0 
45400 1 0 1 0 0 
45500 1 0 1 0 0 
45600 1 0 1 0 0 
45700 1 0 1 0 0 
45800 1 0 1 0 0 
45900 1 0 1 0 0 
46000 1 0 1 0 0 
46100 1 0 1 0 0 
46200 1 0 1 0 0 
46300 1 0 1 0 0 
46400 1 0 1 0 0 
46500 1 0 1 0 0 
46600 1 0 1 0 0 
46700 1 0 1 0 0 
46800 1 0 1 0 0 
46900 1 0 1 0 0 
47000 1 0 1 0 0 
47100 1 0 1 0 0 
47200 1 0 1 0 0 
47300 1 0 1 0 0 
47400 1 0 1 0 0 
47500 1 0 1 0 0 
47600 1 0 1 0 0 
47700 1 0 1 0 0 
47800 1 0 1 0 0 
47900 1 0 1 0 0 
48000 1 0 1 0 0 
48100 1 0 1 0 0 
48200 1 0 1 0 0 
48300 1 0 1 0 0 
48400 1 0 1 0 0 
48500 1 0 1 0 0 
48600 1 0 1 0 0 
48700 1 0 1 0 0 
48800 1 0 1 0 0 
48900 1 0 1 0 0 
49000 1 0 1 0 0 
49100 1 0 1 0 0 
49200 1 0 1 0 0 
49300 1 0 1 0 0 
49400 1 0 1 0 0 
49500 1 0 1 0 0 
49600 1 0 1 0 0 
49700 1 0 1 0 0 
49800 1 0 1 0 0 
49900 1 0 1 0 0 
50000 1 0 1 0 0 
50100 1 0 1 0 0 
50200 1 0 1 0 0 
50300 1 0 1 0 0 
50400 1 0 1 0 0 
50500 1 0 1 0 0 
50600 1 0 1 0 0 
50700 1 0 1 0 0 
50800 1 0 1 0 0 
50900 1 0 1 0 0 
51000 1 0 1 0 0 
51100 1 0 1 0 0 
51200 1 0 1 0 0 
51300 1 0 1 0 0 
51400 1 0 1 0 0 
51500 1 0 1 0 0 
51600 1 0 1 0 0 
51700 1 0 1 0 0 
51800 1 0 1 0 0 
51900 1 0 1 0 0 
52000 1 0 1 0 0 
52100 1 0 1 0 0 
52200 1 0 1 0 0 
52300 1 0 1 0 0 
52400 1 0 1 0 0 
52500 1 0 1 0 0 
52600 1 0 1 0 0 
52700 1 0 1 0 0 
52800 1 0 1 0 0 
52900 1 0 1 0 0 
53000 1 0 1 0 0 
53100 1 0 1 0 0 
53200 1 0 1 0 0 
53300 1 0 1 0 0 
53400 1 0 1 0 0 
53500 1 0 1 0 0 
53600 1 0 1 0 0 
53700 1 0 1 0 0 
53800 1 0 1 0 0 
53900 1 0 1 0 0 
54000 1 0 1 0 0 
54100 1 0 1 0 0 
54200 1 0 1 0 0 
54300 1 0 1 0 0 
54400 1 0 1 0 0 
54500 1 0 1 0 0 
54600 1 0 1 0 0 
54700 1 0 1 0 0 
54800 1 0 1 0 0 
54900 1 0 1 0 0 
55000 1 0 1 0 0 
55100 1 0 1 0 0 
55200 1 0 1 0 0 
55300 1 0 1 0 0 
55400 1 0 1 0 0 
55500 1 0 1 0 0 
55600 1 0 1 0 0 
55700 1 0 1 0 0 
55800 1 0 1 0 0 
55900 1 0 1 0 0 
56000 1 0 1 0 0 
56100 1 0 1 0 0 
56200 1 0 1 0 0 
56300 1 0 1 0 0 
56400 1 0 1 0 0 
56500 1 0 1 0 0 
56600 1 0 1 0 0 
56700 1 0 1 0 0 
56800 1 0 1 0 0 
56900 1 0 1 0 0 
57000 1 0 1 0 0 
57100 1 0 1 0 0 
57200 1 0 1 0 0 
57300 1 0 1 0 0 
57400 1 0 1 0 0 
57500 1 0 1 0 0 
57600 1 0 1 0 0 
57700 1 0 1 0 0 
57800 1 0 1 0 0 
57900 1 0 1 0 0 
58000 1 0 1 0 0 
58100 1 0 1 0 0 
58200 1 0 1 0 0 
58300 1 0 1 0 0 
58400 1 0 1 0 0 
58500 1 0 1 0 0 
58600 1 0 1 0 0 
58700 1 0 1 0 0 
58800 1 0 1 0 0 
58900 1 0 1 0 0 
59000 1 0 1 0 0 
59100 1 0 1 0 0 
59200 1 0 1 0 0 
59300 1 0 1 0 0 
59400 1 0 1 0 0 
59500 1 0 1 0 0 
59600 1 0 1 0 0 
59700 1 0 1 0 0 
59800 1 0 1 0 0 
59900 1 0 1 0 0 
60000 1 0 1 0 0 
60100 1 0 1 0 0 
60200 1 0 1 0 0 
60300 1 0 1 0 0 
60400 1 0 1 0 0 
60500 1 0 1 0 0 
60600 1 0 1 0 0 
60700 1 0 1 0 0 
60800 1 0 1 0 0 
60900 1 0 1 0 0 
61000 1 0 1 0 0 
61100 1 0 1 0 0 
61200 1 0 1 0 0 
61300 1 0 1 0 0 
61400 1 0 1 0 0 
61500 1 0 1 0 0 
61600 1 0 1 0 0 
61700 1 0 1 0 0 
61800 1 0 1 0 0 
61900 1 0 1 0 0 
62000 1 0 1 0 0 
62100 1 0 1 0 0 
62200 1 0 1 0 0 
62300 1 0 1 0 0 
62400 1 0 1 0 0 
62500 1 0 1 0 0 
62600 1 0 1 0 0 
62700 1 0 1 0 0 
62800 1 0 1 0 0 
62900 1 0 1 0 0 
63000 1 0 1 0 0 
63100 1 0 1 0 0 
63200 1 0 1 0 0 
63300 1 0 1 0 0 
63400 1 0 1 0 0 
63500 1 0 1 0 0 
63600 1 0 1 0 0 
63700 1 0 1 0 0 
63800 1 0 1 0 0 
63900 1 0 1 0 0 
64000 1 0 1 0 0 
64100 1 0 1 0 0 
64200 1 0 1 0 0 
64300 1 0 1 0 0 
64400 1 0 1 0 0 
64500 1 0 1 0 0 
64600 1 0 1 0 0 
64700 1 0 1 0 0 
64800 1 0 1 0 0 
64900 1 0 1 0 0 
65000 1 0 1 0 0 
65100 1 0 1 0 0 
65200 1 0 1 0 0 
65300 1 0 1 0 0 
65400 1 0 1 0 0 
65500 1 0 1 0 0 
65600 1 0 1 0 0 
65700 1 0 1 0 0 
65800 1 0 1 0 0 
65900 1 0 1 0 0 
